Поздравление Торага Жогорку Кенеша Кыргызской Республики Нурланбека Шакиева с 5 мая – Днем Конституции!,05-05-2023 10:03,http://kenesh.kg/uploads/media/news_cover_photo/0001/84/thumb_83905_news_cover_photo_slider.jpg,"Уважаемые соотечественники!От имени Жогорку Кенеша Кыргызской Республики и от себя лично сердечно поздравляю вас с 5 мая – Днем Конституции Кыргызской Республики!Кыргызский народ прошел долгий и трудный путь исторического развития и становления, неукоснительно следуя своим традициям и обычаям. Чтя свободу в качестве главного приоритета, мы – наследники кыргызского великодержавия всегда стремились к независимости.В 1991 году мы вновь ее обрели – заветную цель наших предков о суверенном независимом государстве. 5 мая 1993 года была принята первая Конституция Кыргызстана в соответствии с  нашими историческими ценностями и курсом на демократическое развитие. Основной документ, принятый 30 лет назад,  заложил фундамент развития нового государства, создал условия для самостоятельного определения будущего страны.Однако не секрет, что за прошедшие 30 лет Основной закон страны претерпел множество изменений и обновлений, некоторые из которых вносились в угоду интересам тех или иных властных групп.Наш свободолюбивый народ выбрал последнюю Конституцию, возлагающую ответственность на одного человека и имеющую четкое направление. В результате вступила в силу новая Конституция, основанная на национальных ценностях, но при этом включающая демократические ценности. Уже сейчас заметны результаты поправок, внесенных в нашу Конституцию. В политико-экономической сфере происходят крупные реформы, позитивные сдвиги. Конечно, это не предел! Мы все должны продолжать строить правовое государство, сообща развивать его, объединившись словно жерди поддерживающие тундук.Дорогие кыргызстанцы!Еще раз поздравляю вас с Днем Конституции и желаю нашей многонациональной стране единства, мира и процветания! Пусть наша Конституция будет источником развития, продвигая общество вперед! С уважением,Торага Жогорку Кенеша Кыргызской Республики                                                   Нурланбек Шакиев"
Состоялся двухдневный семинар по теме «Цифровые навыки и управление цифровой трансформацией»,04-05-2023 15:19,http://kenesh.kg/uploads/media/news_cover_photo/0001/84/thumb_83814_news_cover_photo_slider.jpg,"Центр развития парламента и демократии при Жогорку Кенеше Кыргызской Республики при содействии Министерства цифрового развития Кыргызской Республики, Digital CASA Кыргызской Республики и Университета Центральной Азии провел  3-4 мая 2023 года двухдневный семинар по теме «Цифровые навыки и управление цифровой трансформацией». Семинар проведен  в рамках повышения потенциала сотрудников Аппарата Жогорку Кенеша Кыргызской Республики.Открывая семинар первый заместитель Руководителя Аппарата Жогорку Кенеша  Кыргызской республики Алайбек Алымбаев подчеркнул важность и актуальность данной темы на государственном уровне. «Институциональное развитие парламента предполагает также проведение семинаров по Концепции цифровизации государства, кибербезопасности, дискуссионных форумов, тематических тренингов в том числе. А знания и навыки приобретенные на подобных семинарах и тренингах будут полезны в повседневной деятельности, повысят коммуникативные и профессиональные навыки», - отметил Алайбек Алымбаев.  В завершении своего приветственного слова Алайбек Алымбаев пожелал всем плодотворного прохождения обучающего курса и достижения его цели.Заместитель министра цифрового развития Замирбек Кожомуратов отметил, что цифровизация стала одной из основных тенденций развития мировой экономики. По его словам, использование цифровых технологий способствует ускорению и упрощению процессов взаимодействия государства и граждан, повышению качества оказания государственных услуг.В рамках семинара участники ознакомились с вопросами в сферах обеспечения информационной безопасности, политики конфиденциальности, электронной подписи,  киберугрозах и др.Отдел по работе с общественностью и СМИ "
"Депутаты заслушали информацию таможенной службы об автомобилях, ввозимых  в Кыргызстан, а также о ситуации в Фонде поддержки развития туризма",04-05-2023 14:38,http://kenesh.kg/uploads/media/news_cover_photo/0001/84/thumb_83803_news_cover_photo_slider.png,"На заседании Жогорку Кенеша сегодня, 4 мая, депутаты заслушали информацию таможенной службы и правоохранительных органов по автомобилям, ввозимых на территорию Кыргызской Республики из иностранных государств, изъятых правоохранительными органами после прохождения таможенного оформления и постановки на учет в уполномоченном органе. Депутаты также заслушали информацию Фонда о сложившейся ситуации в ОАО «Фонд поддержки развития туризма в Кыргызской Республике».Информацию таможенной службы по автомобилям, ввозимых на территорию Кыргызской Республики из иностранных государств, изъятых правоохранительными органами представил председатель Государственной таможенной службы Самат Исабеков.  По его словам, соответствующие материалы для дачи правовой оценки  переданы в Генеральную прокуратуру и транспортную прокуратуру. В ходе обсуждения депутат Айбек Осмонов поднял вопрос о задержанных в Белоруссии 500 автомобилей, направлявшихся в Кыргызстан. Председатель Государственной таможенной службы Самат Исабеков проводится проверка сопроводительных документов в связи с неточными данными. Депутат Медербек Алиев обозначил, что необходимо создать все условия для перевозки автомобилей, особое внимание обратив на работу представителей Кыргызстана в ЕАЭС. Депутат Эмиль Токтошев поднял вопрос о ввезенных автомобилей из Армении.Информацию о сложившейся ситуации в ОАО «Фонд поддержки развития туризма в Кыргызской Республике» представил заместитель председателя ГКНБ Тимур Шабданбеков. Он отметил, что 22 апреля  в рамках уголовного дела по фактам коррупции проведен обыск ОАО «Фонд развития туризма», в ходе следственных мероприятий обнаружены несколько паспортов на имя Е.Калашниковой. Информацию деятельности ОАО «Фонд поддержки развития туризма в Кыргызской Республике» представила глава данного фонда  Елена Калашникова. Депутат Шайлообек Атазов поднял вопрос о наличии двойного гражданства Е.Калашниковой.В ходе заседания депутат Эмил Жамгырчиев  обозначил ряд вопросов по развитию туризма, особое внимание обратив на текущую ситуацию в сфере туризма и деятельность ОАО «Фонд поддержки развития туризма в Кыргызской Республике». «В сфере развития туризма необходимо разработать стратегический план, у нас нет отраслевого анализа», -отметил депутат, предложив создать депутатскую комиссию по изучению данного вопроса. Он подчеркнул, что уставной капитал ОАО «Фонд развития туризма» составляет 1 миллиард сомов.Депутат Эмиль Токтошев спросил об освоении ОАО «Фонд развития туризма»  1 миллиарда сомов. Елена Калашникова ответила, что освоено более 200 млн сомов. Эмиль Токтошев поднял вопрос о деятельности  департамент туризма при Министерстве культуры, информации, спорта и молодежной политики. Депутат Айсаракан Абдибаева подняла вопрос об уголовном деле и обыске в ОАО «Фонд развития туризма».  Отдел по работе с общественностью и СМИ "
Депутат Максатбек Сарбагышев встретился с председателем Комитета межпарламентского сотрудничества Индонезии Фадли Зоном,04-05-2023 13:11,http://kenesh.kg/uploads/media/news_cover_photo/0001/84/thumb_83794_news_cover_photo_slider.jpeg,"Депутат Жогорку Кенеша Кыргызской Республики, руководитель парламентской группы дружбы по сотрудничеству с Индонезией Максатбек Сарбагышев сегодня, 4 мая, встретился с председателем Комитета межпарламентского сотрудничества Палаты представителей Республики Индонезии Фадли Зоном.В ходе встречи стороны обменялись мнениями о сотрудничестве между Кыргызстаном и Индонезией, в том числе в вопросах наращивания межпарламентских связей.Депутат Максатбек Сарбагышев отметил, что, несмотря на географическую отдаленность, Кыргызстан заинтересован в расширении сотрудничества с Индонезией. Вместе с тем он напомнил, что с момента установления дипломатических отношений между двумя странами прошло 30 лет.Депутат также отметил, что в рамках межпарламентского сорудничества между двумя странами достаточно длительное время отсутствуют контакты, предложив активизировать взаимодействие групп дружбы парламентов Кыргызстана и Индонезии.«Важна роль парламентской дипломатии в развитии двусторонних отношений. Поэтому необходимо расширение межпарламентского сотрудничества, а также активизация таких приоритетных направлений, как торгово-экономическая и туристическая», — сказал Максатбек Сарбагышев, выразив надежду, что открытие прямого ависообщения с Индонезией свяжет Кыргызстан с Юго-Восточной Азией, повысив туристический потенциал стран.В свою очередь председатель Комитета межпарламентского сотрудничества Фадли Зон вкратце рассказал об особенностях развития страны. «Мы заинтеросованы в расширении сотрудничества с Кыргызстаном по всем направлениям. Открытие прямых рейсов стало бы импульсом для развития двусторонних связей в туристической сфере», - сказал Фадли Зон. Он также пригласил депутата Максатбека Сарбагышева посетить с рабочим визитом Индонезию. В завершение встречи депутат Максатбек Сарбагышев подарил Фадли Зону книгу об истории Кыргызстана. Отдел по работе с общественностью и СМИ"
Принят проект закона «О внесении изменений в Закон Кыргызской Республики «О семенах» в первом чтении,04-05-2023 11:43,http://kenesh.kg/uploads/media/news_cover_photo/0001/84/thumb_83792_news_cover_photo_slider.jpg,"На заседании Жогорку Кенеша сегодня, 4 мая, депутаты рассмотрели проект закона «О внесении изменений в Закон Кыргызской Республики «О семенах» в первом чтении.Инициатор - Председатель Кабинета министров. Информацию представил заместитель министра сельского хозяйства Кыргызской Республики Нурдин Алишеров, отметивший, что проект закона предусматривает изменения в законодательстве, касающемся семенного материала и семенной продукции, с целью обеспечения качества и безопасности семян.В проекте закона предложено внести изменения в различные статьи Закона Кыргызской Республики «О семенах», включая статьи, определяющие понятия и термины, требования к семенной продукции, порядок ее ввоза, сертификации и регистрации, а также поправки редакционного характера.Законопроект принят в первом чтении.Отдел по работе с общественностью и СМИ"
Рассмотрен законопроект о внесении изменений в некоторые законодательные акты по вопросам государственного контроля в пунктах пропуска,04-05-2023 11:39,http://kenesh.kg/uploads/media/news_cover_photo/0001/84/thumb_83791_news_cover_photo_slider.png,"На заседании Жогорку Кенеша сегодня, 4 мая  депутаты рассмотрели и приняли законопроект «О внесении изменений в некоторые законодательные акты Кыргызской Республики по вопросам государственного контроля в пунктах пропуска на Государственной границе Кыргызской Республики» в первом чтении.Инициатор законопроекта – председатель Кабинета министров.Информацию о законопроекте представил заместитель министра экономики и коммерции Искендер Асылкулов. На основании данного законопроекта таможенный орган рассматривается связующим элементом для организации взаимодействия и координации государственных контролирующих органов, делегируются полномочия органов государственного контроля, функционирующих в пунктах пропуска на границе. Проект закона направлен на совершенствование системы «единого окна», участникам внешнеэкономической деятельности предоставляется вся информация по импорту, экспорту и транзиту, запрашиваемую государственными контролирующими органами, всего один раз и в электронной форме.В ходе обсуждения Азамат Исираилов обратил особое внимание на  скопление автотранспортных средств на границе, отметив, что необходимо предпринять меры по сокращению очередей в пунктах пропуска. Депутаты Нуржигит Кадырбеков и Камила Талиева обратили внимание на проект закона на государственном языке, отметив, что необходимо внести редакционные поправки. Депутат Нурлан Ражабалиев  поддержал данный проект закона, добавив, что он направлен на совершенствование взаимодействия и координации государственных контролирующих органов на границе. Депутат Эльмурза Сатыбалдиев поднял вопрос о статье 17 законопроекта.Отдел по работе с общественностью и СМИ "
Принят проект закона в сфере проведения проверок субъектов предпринимательства,04-05-2023 10:59,http://kenesh.kg/uploads/media/news_cover_photo/0001/84/thumb_83786_news_cover_photo_slider.jpg,"На заседании Жогорку Кенеша сегодня, 4 мая, депутаты рассмотрели во втором чтении проект Закона «О внесении изменений в некоторые законодательные акты Кыргызской Республики (в законы «Об оперативно-розыскной деятельности», «О порядке проведения проверок субъектов предпринимательства»)».Так, законопроект подготовлен в рамках инвентаризации законодательства, в соответствии с Указом Президента Кыргызской Республики «О проведении инвентаризации законодательства Кыргызской Республики».Отметим, что законопроектом предлагаются дать более полное определение термину «проверка», подразумевающее, что любые запросы информации от субъектов предпринимательства также подпадают под проведение проверок. При этом, исключением из данного положения предлагается определить вводимый мониторинг, который представляет собой сбор данных для анализа риска и уровня безопасности в соответствующей области регулирования.Статью 4, регламентирующую вопросы ограничений для уполномоченных органов, предлагается дополнить положением, снижающим риски коррупции и нарушения законных прав, с которыми сталкивается бизнес на практике.В статье 6 предлагается уточнить в каких случаях юридические лица, их филиалы и представительства указываются в качестве единого субъекта проверки, а в каких – в качестве самостоятельных.Для снижения коррупционных рисков, сокращения ресурсных затрат и нагрузки как на государственные органы, так и на бизнес, предлагается внедрить механизм дистанционной проверки без физического контакта инспекторов с бизнесом.Также, предлагается повысить эффективность и значимость базы данных проверок, предусмотрев в ней два уровня доступа: открытый для всех пользователей и закрытый для проверяющих органов. Предлагается расширить информацию, публикуемую в открытом доступе для удобства бизнеса и контролирующих органов. Законопроект принят во втором чтении.Отдел по работе с общественностью и СМИ"
Рассмотрены проекты Законов в сфере добровольной легализации и амнистии активов физических лиц,04-05-2023 10:53,http://kenesh.kg/uploads/media/news_cover_photo/0001/84/thumb_83787_news_cover_photo_slider.jpg,"На заседании Жогорку Кенеша сегодня, 4 мая, депутаты рассмотрели проект Закона «О добровольной легализации и амнистии активов физических лиц». Также рассмотрен проект Закона «О внесении изменений в некоторые законодательные акты Кыргызской Республики (в Уголовно - процессуальный кодекс, Уголовный кодекс, Кодекс о правонарушениях)».Информацию по законопроектам представил председатель Комитета по бюджету, экономической и фискальной политике Данияр Толонов.Проекты законов разработаны в целях создания эффективного правового механизма легализации посредством добровольного декларирования физическими лицами принадлежащих им активов, в том числе номинально оформленных на других лиц и/или находящихся за пределами страны, по состоянию на момент декларирования активов; увеличение внутренних и внешних инвестиций в экономику Кыргызстана.Законопроекты приняты в трех чтениях. Отдел по работе с общественностью и СМИ"
Принят проект конституционного закона «О Счетной палате Кыргызской Республики» в третьем чтении,04-05-2023 10:45,http://kenesh.kg/uploads/media/news_cover_photo/0001/84/thumb_83790_news_cover_photo_slider.jpg,"На заседании Жогорку Кенеша сегодня, 4 мая, депутаты рассмотрели и приняли проект конституционного закона «О Счетной палате Кыргызской Республики» в третьем чтении, инициированный Президентом Кыргызской Республики С. Н. Жапаровым.Информацию по законопроекту представил председатель Комитета по бюджету, экономической и фискальной политике Данияр Толонов.Отметим, что законопроект разработан в целях реализации статьей 108 и 110 Конституции Кыргызской Республики.Так, согласно статье 108, Счетная палата осуществляет аудит исполнения республиканского и местных бюджетов, внебюджетных средств, использования государственной и муниципальной собственности. При этом, согласно статье 110 Конституции, организация и порядок деятельности государственных органов, указанных в настоящем разделе, а также гарантии их независимости определяются конституционными законами. В этой связи, вносится проект конституционного закона «О Счетной палате КР» с учетом требований положений Конституции.В ходе обсуждения депутат Улугбек Ормонов уточнил позицию председателя Счетной палаты по предложению депутата, предусматривающей дачу оценки ежегодному отчету председателя Счетной палаты о деятельности Счетной палаты Кыргызской Республики со стороны Жогорку Кенеша. На что председатель Счетной палаты Алмазбек Акматов отметил согласие с предлагаемой нормой. Законопроект принят в третьем чтении. Отдел по работе с общественностью и СМИ"
Депутаты обратили внимание на ряд вопросов,04-05-2023 10:42,http://kenesh.kg/uploads/media/news_cover_photo/0001/84/thumb_83788_news_cover_photo_slider.jpg,"На заседании Жогорку  Кенеша сегодня, 4 мая, депутат Медербек Алиев сделал обращение в предверии  5 мая - Дня Конституции Кыргызстана, депутат Шайлообек Атазов   обратил внимание на текущую ситуацию в сфере поддержки спорстменов и спорта.Так, депутат Медербек Алиев отметил, что День Конституции – это особый праздник для страны, с  момента ее принятия Основной закон неоднократно меняли.«Источником государственной власти является народ.  Кыргызстанцы приняли новую редакцию Конституции. Конституция имеет высшую юридическую силу.  Мы должны ценить свою независимость и Конституцию», -отметил депутат, поздравив кыргызстанцев с Днем Конституции.Депутат Шайлообек Атазов отметил, что на чемпионате Азии по борьбе кыргызстанские атлеты завоевали медали и вошли в тройку лидеров. «Наши спортсмены смогли бы завоевать медали по многим видам спорта. Для этого необходимо обратить на спорт особое внимание. Почему на питание спортсменов выделяется всего 83 сома? Нам необходимо принять решительные меры, учитывая, что в преддверии Азиатских и Олимпийских игр спортменам, тренерам и спортивным врачам необходимо вести особую подготовку к этим международным состязаниям», -отметил Шайлообек Атазов, предложив, рассмотреть вопрос о назначении первым заместителем министра культуры, информации, спорта и молодежной политики Кыргызской Республики директора депуартамента по спорту  Отдел по работе с общественностью и СМИ "
Руководитель Аппарата Жогорку Кенеша Шабданбек Алишев навестил ветерана  Великой Отечественной войны Асека Урмамбетова,03-05-2023 17:47,http://kenesh.kg/uploads/media/news_cover_photo/0001/84/thumb_83779_news_cover_photo_slider.jpg,"Руководитель Аппарата Жогорку Кенеша Кыргызской Республики Шабданбек Алишев в преддверии праздника Дня Победы навестил ветерана  Великой Отечественной войны Асека Урмамбетова.Шабданбек Алишев поздравил ветерана от имени Торага Жогорку Кенеша Нурланбека Шакиева и депутатов Жогорку Кенеша с Днем Победы, выразил благодарность ему за мужество, героизм и отвагу, проявленные в годы Великой Отечественной войны. «Мы никогда не забудем мужество наших отцов, которые встали на защиту многонационального советского народа от врагов. Мы гордимся вами, чтим память о подвиге героев Великой Отечественной войны. Ваш путь - пример не только для нынешнего поколения, но и для будущих поколений», - подчеркнул он, пожелав ветерану крепкого здоровья.Ветеран  Великой Отечественной войны Асек Урмамбетов, выразив благодарность, сказал свои напутственные слова и пожелал народу Кыргызстана единство и благополучия. Руководитель Аппарата Жогорку Кенеша Шабданбек Алишев вручил ветерану специальные подарки.Отметим, что Асеку Урманбетову в этом году исполнилось 100 лет. Ветеран отметил, что в курсе происходящих в стране событий, встречается с молодежью  и часто рассказывает им о войне и мужестве. Кроме того, он занимается творчеством, издал ряд романов и поэм. Отдел по работе с общественностью и СМИ"
Рассмотрен законопроект о ратификации Кредитного соглашения по проекту «Реконструкция Лебединовской ГЭС»,03-05-2023 16:47,http://kenesh.kg/uploads/media/news_cover_photo/0001/84/thumb_83768_news_cover_photo_slider.jpg,"На заседании Жогорку Кенеша сегодня, 3 мая,  депутаты рассмотрели и приняли законопроект   «О ратификации Кредитного соглашения между Кыргызской Республикой и Европейским банком реконструкции и развития (проект «Реконструкция Лебединовской ГЭС») и Грантового соглашения между Кыргызской Республикой, открытым акционерным обществом «Чакан ГЭС» и Европейским банком реконструкции и развития (проект «Реконструкция Лебединовской ГЭС»), подписанных 3 марта 2023 года в городе Лондон» в первом чтении.Инициатор законопроекта -  председатель Кабинета министров.Как отметил министр энергетики Таалайбек Ибраев,  согласно проектам грантового и кредитного соглашений, Европейский банк реконструкции и развития предоставит финансирование проекта «Реконструкция Лебединовской ГЭС» в размере 13,8 млн евро. Из них выделено 5 млн евро в виде инвестиционного гранта и 8,8 млн евро в виде кредита на 15 лет с льготным периодом 4 года по процентной ставке Еврибор+1 процент. Проект «Реконструкция Лебединовской ГЭС» направлен на восстановление существующей Лебединовской ГЭС и увеличение ее выработки электроэнергии с 34,2 ГВтч до 53,5 ГВтч в год. Средства, предоставленные в виде займов, будут получены ОАО «Чакан ГЭС» от Министерства финансов Кыргызской Республики путем рекредитования на указанных условиях. Завершение проекта «Реконструкция Лебединовской ГЭС» ожидается в 2027 году.Отдел по работе с общественностью и СМИ "
"В первом чтении принят проект Закона, направленный на укрепление региональной безопасности в области здравоохранения",03-05-2023 16:45,http://kenesh.kg/uploads/media/news_cover_photo/0001/84/thumb_83772_news_cover_photo_slider.jpg,"На заседании Жогорку Кенеша сегодня, 3 мая, депутаты рассмотрели проект Закона Кыргызской Республики «О ратификации Кредитного соглашения (обычные операции  на льготных условиях) (Проект по укреплению региональной безопасности в области здравоохранения) между Кыргызской Республикой и Азиатским банком развития и Грантового соглашения (специальные операции) (Проект по укреплению региональной безопасности в области здравоохранения) между Кыргызской Республикой и Азиатским банком развития, подписанных 7 декабря 2022 года в городе Бишкек» в первом чтении.Докладчиком по вопросу выступила министр здравоохранения Гулнара Баатырова. Как она отметила, законопроект направлен на обеспечение финансирования в целях оказания помощи в укреплении общественного здравоохранения и региональной безопасности здравоохранения в Кыргызской Республике за счет развития сети лабораторий и приграничных больничных стационаров в Кыргызской Республике.Общая стоимость проекта составляет 35,0 млн долларов США. В проект включены 16 лабораторий и 5 больниц, а также 50 пунктов сбора биоматериала в городе Бишкек, городе Ош, Чуйской и Ошской областях.«Планируется проведение ремонтных работ. Все больницы и лаборатории будут снабжены оборудованием: 41 вид лабораторного оборудования и более 30 видов медицинского оборудования. Также запланировано финансовое обеспечение компьютерной техникой для цифровизации лабораторных исследований путем создания единой лабораторной информационной системы», - отметила министр здравоохранения.В ходе обсуждения депутат Жылдыз Садырбаева, отметив рост больных с вирусным гепатитом, уточнила вопрос лицензионного требования на наличие автоклавов в частных стоматологиях. Депутат Айбек Осмонов поднял вопрос строительства родильных домов в некоторых населенных пунктах Ошской области. Депутат Надира Нарматова отметила, что в Ноокатском районе есть три объекта, которые ранее являлись родильными домами, но после закрылись. Депутат предложила возобновить их работу и обеспечить кадрами медучреждения. Депутат Аманкан Кенжебаев обратил внимание на Ново-Павловский айыл окмоту, где отсутствует ГСВ. Депутат Камила Талиева обозначила вопрос оснащения лабораторий современным оборудованием, а также модернизации инфраструктуры медицинских учреждений Баткенской области. Депутат Талант Мамытов обратил внимание на необходимость поддержки медицинских работников. По итогам обсуждения законопроект принят в первом чтении. Отдел по работе с общественностью и СМИ"
Рассмотрен законопроект  о ратификации Протокола о внесении изменений в Соглашение между Кыргызстаном и Узбекистаном о взаимных поездках,03-05-2023 15:54,http://kenesh.kg/uploads/media/news_cover_photo/0001/84/thumb_83771_news_cover_photo_slider.jpg,"На заседании Жогорку Кенеша сегодня, 3 мая,  депутаты рассмотрели и приняли законопроект  «О ратификации Протокола о внесении изменений в Соглашение между Правительством Кыргызской Республики и Правительством Республики Узбекистан о взаимных поездках граждан от 3 октября 2006 года, подписанного 27 января 2023 года в городе Бишкек»  в трех чтениях.Заместитель министра иностранных дел КР Алмаз Имангазиев отметил, что Протоколом о внесении изменений в вышеуказанное Соглашение сторонами предусмотрено обновление Перечня документов граждан для въезда, выезда, транзитного проезда, передвижения и пребывания на территории двух государств. По его словам, необходимость вносимых изменений обусловлена внедрением и использованием биометрических паспортов государствами сторон Соглашения. Ратификация Протокола создаст благоприятные условия для взаимных поездок граждан двух государств, поскольку предусматривает использование ID-карты, в качестве проездного документа для въезда, выезда, транзитного проезда, передвижения и пребывания на территории государств сторон Соглашения.В ходе обсуждения министр иностранных дел Жээнбек Кулубаев ответил на вопросы депутатов.Депутат Эмиль Токтошев уточнил ряд вопросов о порядке и сроках пребывания граждан Узбекистана в Кыргызстане, использовании ID-карты для взаимных поездок граждан двух государств. Представители МИД КР ответили, что  для граждан Узбекистана установлен безвизовый режим сроком до 60 дней.  Депутат Улугбек Ормонов обозначил вопрос о необходимости контроля въезда/выезда граждан иностранных государств. Депутат Нуржигит Кадырбеков поднял вопрос о рейтинге индексов паспортов, занимаемом месте паспорта Кыргызстана. Представители МИД КР ответили, что  паспорт Кыргызстана в рейтинге занимает 80 место. Депутат Надира Нарматова подняла вопрос об этнических кыргызах, прибывших из Узбекистана.Жогорку Кенеш также рассмотрел и принял законопроекты  «О ратификации Соглашения между Кабинетом Министров Кыргызской Республики и Правительством Мальдивской Республики о взаимном освобождении от визовых требований, подписанного 23 сентября 2022 года в городе Нью-Йорк»; «О ратификации Соглашения между Кабинетом Министров Кыргызской Республики и Правительством Королевства Бахрейн об освобождении от визовых требований владельцев дипломатических, служебных и специальных паспортов, подписанного 21 июня 2022 года в городе Манама»;  «О ратификации Соглашения между Кабинетом Министров Кыргызской Республики и Правительством Ливанской Республики о взаимном освобождении от визовых требований владельцев дипломатических, служебных и специальных паспортов, подписанного 22 сентября 2022 года в городе Нью-Йорк»; «О ратификации Изменений в Меморандум о взаимопонимании между Правительством Кыргызской Республики и Правительством Объединенных Арабских Эмиратов о взаимной отмене визовых требований для владельцев дипломатических паспортов от 17 января 2017 года, внесенных путем обмена нотами между Министерством иностранных дел Кыргызской Республики и Министерством иностранных дел и международного сотрудничества Объединенных Арабских Эмиратов». Проекты законов приняты в трех чтениях.Отдел по работе с общественностью и СМИ"
